Relevance Score,Audience Overlap,Affinity,ID,Title,Platform,Duration,URL,Upload Date,Creator ID,Creator Name,Views,Engagements,V1,E1,ER1,V2,E2,ER2,V3,E3,ER3,V7,E7,ER7,V30,E30,ER30,Comments,Likes,Tweets,Facebook Loves,Facebook Hahas,Facebook Wows,Facebook Sads,Facebook Angrys,YouTube Category,Shorts Format
5.529598038349143,0.028945102701816244,191.03743024557218,ytv_ZKE_SpFrJRY,شكل آيسلندا بكل الشهور ال12 | Months in Iceland ☃️🍂☀️🌷,youtube,19,https://www.youtube.com/watch?v=ZKE_SpFrJRY,2025-10-16T16:54:57+00:00,472z5XCnwp03ZiqPe01,مرام حكايات ايسلندا و العالم | iceland & travel,13788064.0,166710,684131,12119,0.8356000185012811,2099837,26797,0.6611999869346611,3892083,52725,0.740299999713897,8299112,108937,0.7813000082969661,11361854,142634,0.871800005435943,1646,165064,,,,,,,Travel & Events,yt_shorts
5.5240865899275775,0.028863105243737443,191.38919888483457,ytv_OXP_6axUH3A,صاحبك اللي ما ينفع تكلمه سبيكر 😂😭|#اشترك_بالقناة_نوصل_100k #وسام_Wesam #اكسبلور_2024 #الشعب_الصيني,youtube,71,https://www.youtube.com/watch?v=OXP_6axUH3A,2025-10-06T19:30:10+00:00,2zAhkjkoW03ejRFp01,وسام | Wesam,5943382.0,91462,18700,377,0.9509999752044671,20526,403,1.017300009727478,26147,499,1.042899966239929,369535,6302,1.015100002288818,3432269,51074,1.033400058746338,1075,90387,,,,,,,People & Blogs,yt_shorts
5.511719081991622,0.03214300356688943,171.47492363374698,ytv_WrzARwPE-5M,كيف قطعت هذه الشاحنة مليون ميل؟,youtube,65,https://www.youtube.com/watch?v=WrzARwPE-5M,2025-11-08T12:07:30+00:00,4D2vU8C3v303ccq9c01,Intend,6946370.0,138514,1095428,25291,1.110000014305114,1974755,48230,1.2991000413894649,2768603,69331,1.422799944877624,4473316,101847,1.440999984741211,6607947,134109,1.470700025558471,458,138056,,,,,,,People & Blogs,yt_shorts
5.498703197423054,0.032921979418638024,167.0222536592101,ytv_PEyH_54J_U0,core: قطط مصر 🔥🔥 أسف على السحبه,youtube,69,https://www.youtube.com/watch?v=PEyH_54J_U0,2025-10-28T16:20:01+00:00,3k2ppwd6pA03gkWc401,𝑮𝒚𝒐 𝒔𝒂𝒏 💙,6118436.0,110676,,,,,,,1580293,37855,1.309000015258789,1851050,44341,1.4258999824523921,3610578,74944,1.441400051116943,1129,109547,,,,,,,People & Blogs,yt_shorts
5.487453188997075,0.030954040424746834,177.27744467924194,ytv_6--aZ77BuVk,لو بتحب الغوص، أوعى تفوت الفيديو ده!🌊,youtube,87,https://www.youtube.com/watch?v=6--aZ77BuVk,2025-10-18T15:35:05+00:00,2N2MJHuJXL03RnkEV01,شارع العلوم,4271508.0,101768,540794,17542,1.5300999879837032,935409,29465,1.632099986076355,1632784,48554,1.625,3000400,77544,1.538400053977966,3505953,87253,1.7282999753952022,481,101287,,,,,,,Entertainment,yt_shorts
5.482908825685693,0.028699110327579845,191.04804166757106,ytv_Kpcvlmkl_0I,أكثر 5 لاعبين كرة قدم مظلومين إعلامياً ⚽️,youtube,118,https://www.youtube.com/watch?v=Kpcvlmkl_0I,2025-10-06T19:05:20+00:00,37P7ZBrSP03RHX3301,Mohamed Aamer - محمد عامر,2191718.0,67876,372097,17808,2.257499933242798,597354,25868,2.24370002746582,836520,33174,2.167099952697754,1177192,42732,2.16070008277893,1572930,52189,2.304100036621093,815,67061,,,,,,,Gaming,yt_shorts
5.482699878599952,0.03554589807715961,154.2428289953073,ytv_uDpieIKfBLk,Ekmek Pudding | بودينج الخبز,youtube,100,https://www.youtube.com/watch?v=uDpieIKfBLk,2025-11-08T19:45:39+00:00,5V2rQZ4HNq03gRPDA01,Meshref | مشرف بيعمل كل حاجة ,19393427.0,359095,1419256,40652,1.3770999908447261,2819417,70140,1.3233000040054321,4721111,116516,1.402300000190734,8402974,182888,1.377500057220459,15415207,296143,1.392099976539611,2078,357017,,,,,,,Entertainment,yt_shorts
5.4751434736103075,0.03169201754745603,172.76096308516043,ytv_0iM2wSm8sqc,حقد الفيل 😂 #اكسبلور #كامري #ضحك #محركات #funny #تحشي #ترند #تحشيش #انمي #كوميديات,youtube,31,https://www.youtube.com/watch?v=0iM2wSm8sqc,2025-10-09T08:22:00+00:00,462MXNy2bb03aasei01,أريام Aryam,17309645.0,781,1327550,81,0.0028999999631190002,2678670,157,0.0030000000260770004,4366049,231,0.0028999999631190002,11385949,542,0.002799999900162,17301831,,,781,,,,,,,,Entertainment,yt_shorts
5.452508407484617,0.048911483744003934,111.4770599890673,ytv_qtzMYNrU578,زرت مكان انفجار القنبلة الذرية في هيروشيما,youtube,491,https://www.youtube.com/watch?v=qtzMYNrU578,2025-10-18T12:37:00+00:00,YsIpCtsrIj, حسين عبدالله Hussain Abdullah,2288844.0,196892,590857,87741,7.004600048065185,851648,108611,6.607800006866455,1040168,123111,6.467599868774414,1513373,156644,6.161099910736084,2123778,191009,6.245699882507324,11428,185464,,,,,,,Education,
5.422982508501534,0.028986101430855643,187.08906133643697,ytv_66kMh6DHp9Y,أغرب سـرقـة في كندا! والنتيجة خير كبير!,youtube,49,https://www.youtube.com/watch?v=66kMh6DHp9Y,2025-11-08T12:05:56+00:00,3128SKKBUN03X5B9S01,Ahmed Seleem أحمد سليم,2682801.0,79733,848440,30241,1.713600039482116,1207612,40631,1.7897000312805171,1558002,52579,1.917500019073486,2075508,65336,1.992400050163269,2467098,74743,2.19539999961853,311,79422,,,,,,,People & Blogs,yt_shorts
